id,title,authors.name,year,fos.name,n_citation,references,abstract
555045f845ce0a409eb5ae35,GuardMR: Fine-grained Security Policy Enforcement for MapReduce Systems,"['Huseyin Ulusoy', 'Pietro Colombo', 'Elena Ferrari', 'Murat Kantarcioglu', 'Erman Pattuk']",2015,Computer science,46,"['53e99b16b7602d97023ab19d', '53e99b8db7602d970243252b']","Executing data analytics tasks in MapReduce systems introduces new security and privacy concerns as the processed unstructured datasets may contain sensitive information (e.g., social security numbers, business sensitive information) at the level of individual records, and the existing file-level access control mechanisms provide all or nothing access to the entire dataset. To address these concerns, we propose GUARDMR which is a novel, modular framework that can enforce fine-grained security policies at the key-value level in MapReduce systems. The presented security policies can dynamically create authorized views of data resources based on the organizational roles of the MapReduce users. GUARDMR further simplifies the specification of authorized views via automatically generating the bytecode of the functions necessary for creating the views, from the high level specification language (i.e., OCL). It facilitates enforcement of a broad, flexible set of policies that can handle the complexity demanded by high volume, high variety, unstructured datasets and general MapReduce computation without any modification to the underlying MapReduce system and operating system. Our evaluation results indicate that GUARDMR provides fine-grained access control for Apache Hadoop system with easy maintainability and very low overhead"
5550469d45ce0a409eb5fdb4,I/O Optimization in the Checkpointing of OpenMP Parallel Applications,"['Nuria Losada', 'MarÃ\xada J. MartÃ\xadn', 'Gabriel RodrÃ\xadguez', 'Patricia GonzÃ¡lez']",2015,Computer science,3,"['53e9aa7ab7602d97033f3a4d', '53e9a357b7602d9702c6233b', '555041fc45ce0a409eb3f2c7', '53e9a374b7602d9702c84292']","Despite the increasing popularity of shared-memory systems, there is a lack of tools for providing fault tolerance support to shared-memory applications. Check pointing is one of the most popular fault tolerance techniques. However, check pointing cost in terms of computing time, network utilization or storage resources can be a limitation for its practical use. This work proposes different techniques for the optimization of the I/O cost in the check pointing of shared-memory parallel applications. The proposals are extensively evaluated using the OpenMP NAS Parallel Benchmarks. Results show a significant decrease of the check pointing overhead."
5550470945ce0a409eb63fae,Peak Cost Analysis of Distributed Systems.,"['elvira albert', 'jesus correas', 'einar broch johnsen', 'guillermo romandiez']",2015,Computer science,19,"['53e9b4fab7602d970402b519', '53e9b304b7602d9703dcb231', '5550470945ce0a409eb63fae', '53e9bd3eb7602d97049c9f71', '53e9ad92b7602d970378dbd9']","We present a novel static analysis to infer the parallel cost of distributed systems. Parallel cost differs from the standard notion of serial cost by exploiting the truly concurrent execution model of distributed processing to capture the cost of synchronized tasks executing in parallel. It is challenging to analyze parallel cost because one needs to soundly infer the parallelism between tasks while accounting for waiting and idle processor times at the different locations. Our analysis works in three phases: (1) It first performs a block-level analysis to estimate the serial costs of the blocks between synchronization points in the program; (2) Next, it constructs a distributed flow graph (DFG) to capture the parallelism, the waiting and idle times at the locations of the distributed system; Finally, (3) the parallel cost can be obtained as the path of maximal cost in the DFG. A prototype implementation demonstrates the accuracy and feasibility of the proposed analysis."
5550478245ce0a409eb67945,SPATA: Spatio-Tangible Tools for Fabrication-Aware Design,"['Christian Weichel', 'Jason Alexander', 'Abhijit Karnik', 'Hans Gellersen']",2015,Computer science,35,"['53e9b9c7b7602d97045bd241', '53e99953b7602d9702192596', '53e9b5b6b7602d97041006c3']","The physical tools used when designing new objects for digital fabrication are mature, yet disconnected from their virtual accompaniments. SPATA is the digital adaptation of two spatial measurement tools, that explores their closer integration into virtual design environments. We adapt two of the traditional measurement tools: calipers and protractors. Both tools can measure, transfer, and present size and angle. Their close integration into different design environments makes tasks more fluid and convenient. We describe the tools' design, a prototype implementation, integration into different environments, and application scenarios validating the concept."
5550478245ce0a409eb67947,TACTIC: An API for Touch and Tangible Interaction,"['Rafael Nunes', 'Fabio Rito', 'Carlos Duarte']",2015,Computer science,7,"['53e9abdab7602d9703594bb6', '53e9b512b7602d97040449e4', '53e9a0dfb7602d97029cab7c', '53e9a2ebb7602d9702bf3274']","Interactive surfaces, gesture recognition, object tracking, tangible interaction are increasingly moving from the research arena to the domain of commercial applications. However, the effort required to combine all these technologies is still a barrier preventing a wider adoption. In this paper, we present TACTIC, an API combining touch surfaces, tangibles, and the interaction space above the surface, in a way that allows developers to easily combine all these features, and distribute interfaces across multiple devices if required. Additionally, we present the results of a developer study showing how TACTIC is easy to learn and use."
555047b945ce0a409eb6910e,An Improved Algorithm for Secure Outsourcing of Modular Exponentiations,"['Jun Ye', 'Xiaofeng Chen', 'Jianfeng Ma']",2015,Computer science,9,[],"Outsourcing computation allows for outsourced function evaluation from a resource-constrained client to a powerful server which may be not honest. In this paper we propose an outsourcing algorithm of modular exponentiations. In the computation process, the sensitive information during the modular exponentiation computation is hidden to the server, while the computation results can be efficiently verified by the client. Compared with the existing solutions, our algorithm is superior in check ability."
5550488245ce0a409eb6ef62,SCOC: High-radix switches made of bufferless clos networks,"['Nikolaos Chrysos', 'Cyriel Minkenberg', 'Mark Rudquist', 'Claude Basso', 'Brian Vanderpool']",2015,Computer science,21,"['53e99b4ab7602d97023edd00', '53e9bc21b7602d970488dec9', '53e9b2ffb7602d9703dc52f5']","In today's datacenters handling big data and for exascale computers of tomorrow, there is a pressing need for high-radix switches to economically and efficiently unify the computing and storage resources that are dispersed across multiple racks. In this paper, we present SCOC, a switch architecture suitable for economical IC implementation that can efficiently replace crossbars for high-radix switch nodes. SCOC is a multi-stage bufferless network with O(N2/m) cost, where m is a design parameter, practically ranging between 4-16. We identify and resolve more than five fairness violations that are pertinent to hierarchical scheduling. Effectively, from a performance perspective, SCOC is indistinguishable from efficient flat crossbars. Computer simulations show that it competes well or even outperforms flat crossbars and hierarchical switches. We report data from our ASIC implementation at 32 nm of a SCOC 136Ã—136 switch, with shallow buffers, connecting 25 Gb/s links. In this first incarnation, SCOC is used at the spines of a server-rack, fat-tree network. Internally, it runs at 9.9 Tb/s, thus offering a speedup of 1.45 Ã—, and provides a fall-through latency of just 61 ns."
5550488345ce0a409eb6efa3,Malware-aware processors: A framework for efficient online malware detection,"['Meltem Ozsoy', 'Caleb Donovick', 'Iakov Gorelik', 'Nael B. Abu-Ghazaleh', 'Dmitry V. Ponomarev']",2015,Computer science,86,"['53e9bc32b7602d97048a2944', '53e9bb7fb7602d97047c3cda', '53e9a7eab7602d970312b30e', '53e9a2dcb7602d9702be45cf', '53e9bd6fb7602d9704a0cd33', '53e99bf8b7602d97024a5b93']","Security exploits and ensuant malware pose an increasing challenge to computing systems as the variety and complexity of attacks continue to increase. In response, software-based malware detection tools have grown in complexity, thus making it computationally difficult to use them to protect systems in real-time. Therefore, software detectors are applied selectively and at a low frequency, creating opportunities for malware to remain undetected. In this paper, we propose Malware-Aware Processors (MAP) - processors augmented with an online hardware-based detector to serve as the first line of defense to differentiate malware from legitimate programs. The output of this detector helps the system prioritize how to apply more expensive software-based solutions. The always-on nature of MAP detector helps protect against intermittently operating malware. Our work improves on the state of the art in the following ways: (1) We define and explore the use of sub-semantic features for online detection of malware. (2) We explore hardware implementations and show that simple classifiers appropriate for such implementations can effectively classify malware. We also study different classifiers, develop implementation optimizations, and explore complexity to performance trade-offs. (3) We propose a two-level detection framework where the hardware classifier prioritizes the work of a more accurate but more expensive software defense mechanism. (4) We integrate the MAP implementation with an open-source x86-compatible core, synthesizing the resulting design to run on an FPGA."
5550488345ce0a409eb6f02e,CubicRing: Enabling One-Hop Failure Detection and Recovery for Distributed In-Memory Storage Systems.,"['Yiming Zhang', 'Chuanxiong Guo', 'Dongsheng Li', 'Rui Chu', 'Haitao Wu', 'Yongqiang Xiong']",2015,Computer science,18,"['53e9b9a6b7602d9704598a45', '53e9a05fb7602d9702943dfe', '53e99885b7602d97020bfe89', '53e99b1bb7602d97023af86d', '53e9b2f5b7602d9703db5d57']","In-memory storage has the benefits of low I/O latency and high I/O throughput. Fast failure recovery is crucial for large-scale in-memory storage systems, bringing network-related challenges including false detection due to transient network problems, traffic congestion during the recovery, and top-of-rack switch failures. This paper presents CubicRing, a distributed structure for cube-based networks which exploits network proximity to restrict failure detection and recovery within the smallest possible one-hop range. We leverage the Cubic-Ring structure to address the aforementioned challenges and design a network-aware in-memory key-value store called MemCube. In a 64-node 10GbE testbed, MemCube recovers 48 GB of data for a single server failure in 3.1 seconds. The 14 recovery servers achieve 123.9 Gb/sec aggregate recovery throughput, which is 88.5% of the ideal aggregate bandwidth."
5550489d45ce0a409eb6ff45,A Hybrid Approach for Word Alignment with Statistical Modeling and Chunker.,"['Jyoti Srivastava', 'Sudip Sanyal']",2015,Computer science,1,"['53e9b689b7602d97041f874f', '53e9aa0fb7602d970337d485', '53e99b8db7602d9702437f9a', '53e9a6d8b7602d970300d38c']",This paper presents a hybrid approach to improve word alignment with Statistical Modeling and Chunker for English-Hindi language pair. We first apply the standard word alignment technique to get an approximate alignment. The source and target language sentences are divided into chunks. The approximate word alignment is then used to align the chunks. The aligned chunks are then used to improve the original word alignment.
555048d845ce0a409eb71ed6,Placement of Loading Stations for Electric Vehicles: No Detours Necessary!,"['Stefan Funke', 'Andre Nusser', 'Sabine Storandt']",2015,Computer science,28,['555048d845ce0a409eb71ed6'],"Compared to conventional cars, electric vehicles (EVs) still suffer from considerably shorter cruising ranges. Combined with the sparsity of battery loading stations, the complete transition to E-mobility still seems a long way to go. In this paper, we consider the problem of placing as few loading stations as possible so that on any shortest path there are sufficiently many not to run out of energy. We show how to model this problem and introduce heuristics which provide close-to-optimal solutions even in large road networks."
5550491145ce0a409eb73d49,Optimization Integrator for Large Time Steps.,"['Theodore F. Gast', 'craig schroeder', 'alexey stomakhin', 'chenfanfu jiang', 'Joseph M. Teran']",2015,Nonlinear system,89,"['53e9b3d5b7602d9703ec4491', '5550491145ce0a409eb73d49', '53e997f4b7602d9701ff7b03']","Practical time steps in todayu0027s state-of-the-art simulators typically rely on Newtonu0027s method to solve large systems of nonlinear equations. In practice, this works well for small time steps but is unreliable at large time steps at or near the frame rate, particularly for difficult or stiff simulations. We show that recasting backward Euler as a minimization problem allows Newtonu0027s method to be stabilized by standard optimization techniques with some novel improvements of our own. The resulting solver is capable of solving even the toughest simulations at the 24Hz frame rate and beyond. We show how simple collisions can be incorporated directly into the solver through constrained minimization without sacrificing efficiency. We also present novel penalty collision formulations for self collisions and collisions against scripted bodies designed for the unique demands of this solver."
5550492945ce0a409eb74b28,dReach: Î´-Reachability Analysis for Hybrid Systems.,"['Soonho Kong', 'Sicun Gao', 'Wei Chen', 'Edmund M. Clarke']",2015,Nonlinear system,113,[],"dReach is a bounded reachability analysis tool for nonlinear hybrid systems. It encodes reachability problems of hybrid systems to first-order formulas over real numbers, which are solved by delta-decision procedures in the SMT solver dReach. In this way, dReach is able to handle a wide range of highly nonlinear hybrid systems. It has scaled well on various realistic models from biomedical and robotics applications."
558c3c25e4b02b9f07a5e478,A Q-Learning based Self-adaptive I/O Communication for 2.5D Integrated Many-core Microprocessor and Memory,"['P.D., S.M.', 'Yu, H.', 'Huang, H.', 'Xu, D.']",2015,Computer science,15,['53e9bb02b7602d970473d66a'],"A self-adaptive output-voltage swing adjustment is introduced in the design of energy-efficient I/O communication for 2.5D integrated many-core microprocessor and memory. Instead of transmitting signal with large voltage swing, a Q-learning based I/O management is deployed to adaptively adjust the I/O output-voltage swing under constraints of both communication power and bit error rate (BER). Simulation results show that the proposed adaptive 2.5D I/Os (in 65nm CMOS) can achieve an average of 12:5mW I/O power, 4GHz bandwidth and 3:125pJ=bit energy efficiency for one channel under 10 âˆ’6 BER. With the use of conventional Q-learning and further accelerated Q-learning, we can achieve 12.95% and 18.89% power reduction and 14% and 15.11% energy efficiency improvement when compared to the use of uniform output-voltage swing based I/O communication."
558c3c30e4b02b9f07a5e4d1,Adaptive Fault-Tolerant Stochastic Shape Control With Application to Particle Distribution Control,"['Li, T.', 'Gang Li', 'Qing Zhao']",2015,Computer science,39,"['54890d2645ce471f90a8c019', '56d8dff3dabfae2eee0ba2ed']","This paper investigates the fault-tolerant shape control (FTSC) problem for stochastic distribution systems. For this problem, in addition to measurable input signals, it is assumed that the distribution function of the system output can be evaluated so that it is available. It is also assumed that the system is subject to actuator faults. In this case, the main control objective is for the output of the stochastic distribution system to track a given target distribution even in the presence of actuator faults. By estimating these actuator faults, an effective FTSC strategy is proposed, which consists of a normal control law and an adaptive compensation control law. The former can track the given output distribution with an optimized performance index in the fault-free case, while the latter can automatically reduce (or even eliminate) the adverse effects caused by the actuator faults. The proposed method can be applied to tracking control of output probability density functions. To demonstrate the effectiveness of the proposed scheme, simulation is performed on one numerical example with satisfactory results obtained. In addition, a practical example of soil particle gradation control in geotechnical applications is given in this paper, and the results show that the proposed fault-tolerant scheme is applicable to practical particle size distribution control."
558c48f1e4b0cfb70a1cc44d,Constrained Multilegged Robot System Modeling and Fuzzy Control With Uncertain Kinematics and Dynamics Incorporating Foot Force Optimization,"['Zhijun Li', 'Shengtao Xiao', 'Shuzhi Sam Ge', 'Hang Su']",2015,Nonlinear system,71,[],"This paper studies the optimal distribution of feet forces and control of multilegged robots with uncertainties in both kinematics and dynamics. First, a constrained dynamics for multilegged robots and the constrained environment model are established by considering both kinematic and dynamic uncertainties. Under an external wrench for multilegged robots, the foot forces and moments of the supporting legs can be formulated as quadratic programming problems subject to linear and nonlinear constraints. The neurodynamics of recurrent neural network is developed for foot force optimization. For the obtained optimized tip-point force and the motion of legs, we propose a hybrid task-space trajectory and force tracking based on fuzzy system and adaptive mechanism that are used to compensate for the external perturbation, kinematics, and dynamics uncertainties. The tracking of task-space trajectory and constraint force is achieved under unknown dynamical parameters, constraints, and disturbances. Extensive simulations have been provided to verify the effectiveness of the proposed scheme."
558c498fe4b00c3c48e16499,Event-Triggered Filtering for Nonlinear Networked Discrete-Time Systems,"['Yiyong Sun', 'Jinyong Yu', 'Ziran Chen', 'Xing Xing']",2015,Nonlinear system,1,"['55465e150cf2939c2fee9a19', '53e99da4b7602d970265f59c', '53e9ae0bb7602d9703816ad4', '53e9a415b7602d9702d31635']","This paper investigates the problem of H1 filtering for polynomial fuzzy model based discrete-time networked systems under event-triggered scheme. A polynomial fuzzy filter is designed to estimate the control output. In order to reduce the data size transmitted in the network, the signal quantization is managed via a logarithmic quantizer. A novel method is designed to guarantee the filtering error system to be asymptotically stable and satisfy the desired performance. Furthermore, sufficient conditions developed via the method are represented as sum of squares, which can be solved by the SOSTOOLS. A simulation example is provided to demonstrate the effectiveness of the proposed results."
558c4994e4b0cfb70a1cc906,A visual programming framework for wireless sensor networks in smart home applications,"['M. Angeles Serna', 'Cormac J. Sreenan', 'Szymon Fedor']",2015,Computer science,22,['53e9b076b7602d9703adb3fe'],"Most of the currently deployed integrated home management products require an experienced technician to install and configure the system. In this paper, we build upon the Internet of Things (IoT) paradigm, with the aim of delivering networked solutions that enable multi-node wireless sensor networks (WSNs) to connect to the Internet in a secure, simple and efficient way. We also describe the design and implementation of a smart-home management system. The system is composed of a lightweight tool with an intuitive user interface for commissioning of IP-enabled WSNs. The solution includes a visual programming interface with a common framework for discovering smart home services on the WSN, and a code analysis and translation engine to generate Python code. This engine analyses the application rules defined with the graphical user interface and translates them into distributed application scripts. The system also includes modules to plan the optimization of the deployment, and deploy and start the generated code. In this paper we present a prototype of the system, with the visual programming solution and code generation module."
558c4a7484ae6766fdf23806,Trust support for SDN controllers and virtualized network applications,"['StÃ©phane BetgÃ©-Brezetz', 'Kamga, Guy-Bertrand', 'Tazi, Monsef']",2015,Computer science,25,[],"The SDN paradigm allows networks to be dynamically reconfigurable by network applications. SDN is also of particular interest for NFV which deals with the virtualization of network functions. The network programmability offered by SDN presents then various advantages but it also induces various threats regarding potential attacks on the network. For instance, there is a critical risk that a hacker takes over the network control by exploiting this SDN network programmability (e.g., using the SDN API or tampering a network application running on the SDN controller). This paper proposes then an approach to deal with this possible lack of trust in the SDN controller or in their applications. This approach consists in not relying on a single controller but on several â€˜redundantâ€™ controllers that may also run in different execution environments. The network configuration requests coming from these controllers are then compared and, if deemed sufficiently consistent and then trustable, they are actually sent to the network. This approach has been implemented in an intermediary layer (based on a network hypervisor) inserted between the network equipments and the controllers. Experimentations have been performed showing the feasibility of the approach and providing some first evaluations of its impact on the network and the services."
558c4abbe4b00c3c48e16d2f,Searchable Attribute-Based Mechanism with Efficient Data Sharing for Secure Cloud Storage,"['Kaitai Liang', 'Willy Susilo']",2015,Computer science,116,"['53e9a1f3b7602d9702af24bc', '53e9b037b7602d9703a977c4', '53e9ab1ab7602d970349e684', '53e9a9a9b7602d970330785e']","To date, the growth of electronic personal data leads to a trend that data owners prefer to remotely outsource their data to clouds for the enjoyment of the high-quality retrieval and storage service without worrying the burden of local data management and maintenance. However, secure share and search for the outsourced data is a formidable task, which may easily incur the leakage of sensitive personal information. Efficient data sharing and searching with security is of critical importance. This paper, for the first time, proposes a searchable attribute-based proxy re-encryption system. When compared to existing systems only supporting either searchable attribute-based functionality or attribute-based proxy re-encryption, our new primitive supports both abilities and provides flexible keyword update service. Specifically, the system enables a data owner to efficiently share his data to a specified group of users matching a sharing policy and meanwhile, the data will maintain its searchable property but also the corresponding search keyword(s) can be updated after the data sharing. The new mechanism is applicable to many real-world applications, such as electronic health record systems. It is also proved chosen ciphertext secure in the random oracle model."
558c4ac8e4b0cfb70a1cd1c0,Micro-location for Internet of Things equipped Smart Buildings,"['Faheem Zafari', 'Ioannis Papapanagiotou', 'Konstantinos Christidis']",2015,Computer science,57,[],"Micro-location is the process of locating any entity with a very high accuracy (possibly in centimeters) while geofencing is the process of creating a virtual fence around a Point of Interest (PoI). In this paper, we present an insight into various micro-location enabling technologies, techniques and services. We also discuss how they can accelerate the incorporation of Internet of Things (IoT) in smart buildings. We argue that micro-location based location aware solutions can play a significant role in facilitating the tenants of an IoT equipped smart building. Also, such advanced technologies will enable the smart building control system through minimal actions performed by the tenants. We also highlight the existing and envisioned services to be provided by using micro-location enabling technologies. We describe the challenges and propose some potential solutions such that microlocation enabling technologies and services are thoroughly integrated with IoT equipped smart building."
558c4ba8e4b02b9f07a6487e,Dynamic Resource Sharing for High-performance 3-D Networks-on-Chip,"['Seyyedaghaei Rezaei, S.H.', 'Mazloumi, A.', 'Modarressi, M.', 'Lotfi-Kamran, P.']",2015,Computer science,10,"['557c55f2f66765fbb46afa8c', '53e9a238b7602d9702b418de']","3D logic-on-logic technology is a promising approach for extending the validity of Mooreâ€™s law when technology scaling stops. 3D technology can also lead to a paradigm shift in on-chip communication design by providing orders of magnitude higher bandwidth and lower latency for inter-layer communication. To turn the 3D technology bandwidth and latency benefits into network latency reductions and performance improvement, we need networks-on-chip (NoCs) that are specially designed to take advantage of what 3D technology has to offer. While in parallel workloads many packets experience blocking in the network due to losing arbitration for crossbarsâ€™ input/output ports, we observe that in a considerable fraction of these cases in a 3D NoC, the corresponding input and output ports of the crossbar in the above or below router are idle. Given this observation, we propose FRESH, a router microarchitecture with Fine-grained 3D REsource SHaring capability that leverages the ultra-low latency vertical links of a 3D chip to share crossbars and links at a fine granularity between vertically stacked routers. It enables packets that lose arbitration for crossbarsâ€™ input/output ports to use idle resources of the above or below routers, and effectively eliminates the unnecessary packet blocking time. We will show that our proposal lowers network latency by up to 21% over the state-of-the-art 3D NoC."
559142ff0cf232eb904fb808,Turning a Mobile Device into a Mouse in the Air,"['Sangki Yun', 'Yi-Chao Chen', 'Lili Qiu']",2015,Computer science,142,"['53e99de8b7602d97026aa9db', '53e9bd81b7602d9704a22b5d', '53e9bd8cb7602d9704a308a6', '53e99b63b7602d97024078fb']","A mouse has been one of the most successful user interfaces due to its intuitive use. As more devices are equipped with displays and offer rich options for users to choose from, a traditional mouse that requires a surface to operate is no longer sufficient. While different types of air mice are available in the market, they rely on accelerometers and gyroscopes, which significantly limit the accuracy and ease of use. In this paper, we develop a system that can accurately track hand movement to realize a mouse. A unique advantage of our scheme is that it achieves high tracking accuracy using the existing hardware already available in the mobile devices (e.g., smart phones and smart watches) and equipment to be controlled (e.g., smart TVs). More specifically, our approach sends inaudible sound pulses at a few selected frequencies, and uses the frequency shifts to estimate the speed and distance traveled. We then develop techniques to quickly calibrate the distance between speakers and narrow down the device's initial position using its movement trajectory. Based on the information, we continuously track the device's new position in real time. This is feasible because many devices, such as smart TVs, PCs, and laptops, already have multiple speakers. When only one speaker is available, we can leverage the frequency shift of sound along with the phase of received WiFi signal to enable tracking. Our evaluation and user study demonstrate that our system achieves high tracking accuracy (e.g., median error of around 1.4 cm) and ease of use."
55a6b3b665ce054aad71b751,Energy efficient strategy for throughput improvement in wireless sensor networks.,"['Sohail Jabbar', 'Abid Ali Minhas', 'Muhammad Imran', 'Shehzad Khalid', 'Kashif Saleem']",2015,Computer science,29,['53e99e45b7602d9702708eb5'],"Network lifetime and throughput are one of the prime concerns while designing routing protocols for wireless sensor networks (WSNs). However, most of the existing schemes are either geared towards prolonging network lifetime or improving throughput. This paper presents an energy efficient routing scheme for throughput improvement in WSN. The proposed scheme exploits multilayer cluster design for energy efficient forwarding node selection, cluster heads rotation and both inter- and intra-cluster routing. To improve throughput, we rotate the role of cluster head among various nodes based on two threshold levels which reduces the number of dropped packets. We conducted simulations in the NS2 simulator to validate the performance of the proposed scheme. Simulation results demonstrate the performance efficiency of the proposed scheme in terms of various metrics compared to similar approaches published in the literature."
55c33bd9683a451f09d26d63,Demonstration of OpenFlow-Controlled Network Orchestration for Adaptive SVC Video Manycast,"['Xue, N.', 'Chen, X.', 'Gong, L.', 'Li, S.']",2015,Computer science,39,['53e9ba76b7602d9704695e96'],"Software defined networking (SDN) makes the network programmable and application-aware by decoupling network control and management (NC& M) from data forwarding and leveraging centralized NC&M to facilitate user-customized routing and switching. Inspired by these, this paper investigates how to realize the OpenFlow-controlled (OF-controlled) network orchestration that can facilitate efficient scalable video coding (SVC) streaming to heterogeneous clients. Specifically, we consider real-time SVC streaming and address the situation in which the same video source can reside in multiple geographicallydistributed servers and a number of clients can join and leave the streaming services dynamically. We formulate this as a multisource multi-destinationmanycast problem and propose to realize the networking system with an OF-controlled SDN architecture. We first design the functional modules for the OF controller to enable efficient network operations. Then, we focus on solving the multi-source multi-destination SVC video manycast problem and design several algorithms. Initially, an integer linear programming (ILP) model is formulated to obtain the optimal solutions for small-scale problems. Next, we try to reduce the computational complexity and make the manycast algorithm suitable for practical implementation in the OF controller, and design two time-efficient heuristics. The ILP and heuristics are evaluated with numerical simulations and the results indicate that the heuristics can provide close-to-optimal solutions for the manycast problem. Finally, we build an OF network testbed that consists of OF switches, SVC video servers and clients. With the testbed, we design necessary OF protocol extensions, implement the heuristics in the OF controller, and perform SVC video streaming experiments to demonstrate our design. The experiments verify that the proposed scheme can allocate bandwidth intelligently and ensure high-quality video streaming. Basically, the centr- lized OF controller can manage the SVC video manycast efficiently by adjusting the manycast forest dynamically according to the network status. To the best of our knowledge, this is the first work that accomplishes the networkwide experimental demonstrations of OF-controlled network orchestration for adaptive SVC video manycast."
55c348bc683a451f09d298f1,Improving PPM with Dynamic Parameter Updates,"['Christian Steinruecken', 'Zoubin J. C. Ghahramani', 'David MacKay']",2015,Computer science,3,"['53e998cdb7602d97021066c4', '557d212df667eeed5619805c']","This article makes several improvements to the classic PPM algorithm, resulting in a new algorithm with superior compression effectiveness on human text. The key differences of our algorithm to classic PPM are that (A) rather than the original escape mechanism, we use a generalised blending method with explicit hyper-parameters that control the way symbol counts are combined to form predictions, (B) different hyper-parameters are used for classes of different contexts, and (C) these hyper-parameters are updated dynamically using gradient information. The resulting algorithm (PPM-DP) compresses human text better than all currently published variants of PPM, CTW, DMC, LZ, CSE and BWT, with runtime only slightly slower than classic PPM."
55c349e5683a451f09d29cc1,The impact of video encoding parameters and game type on QoE for cloud gaming: A case study using the steam platform,"['Ivan Slivar', 'Mirko Suznjevic', 'Skorin-Kapov, L.']",2015,Computer science,10,"['558bd89ae4b0cfb70a1a29ab', '53e9a145b7602d9702a354f4', '555042a045ce0a409eb43a7a', '557c697508b02739a5ca6820', '53e9b145b7602d9703bca010']","In this paper we analyze the impact of different game types and video adaptation strategies on Quality of Experience (QoE) in cloud gaming. We focus on image quality and frame rate as parameters to be manipulated in the video encoder in different ways in order to meet bandwidth constraints of the network link. Our hypothesis is that under certain bandwidth conditions, maximization of the QoE for players will be achieved with different combinations of video encoding parameters (i.e, frame rate and image quality) in dependence of the game type. We test our hypothesis through a series of subjective tests on the streaming solution of the Steam In-home streaming platform. For subjective tests we focus on players with previous gaming experience. Obtained results may be used to drive effective QoE optimization strategies at the cloud gaming server."
55c34f19683a451f09d2ae95,Electro-Hydraulic Transmission System for Minimally Invasive Robotics,"['Francis Bechet', 'Kenji Ogawa', 'Emre Sariyildiz', 'Kouhei Ohnishi']",2015,Nonlinear system,0,[],"It is a well-known fact that minimally inva- sive surgery (MIS) has many benefits, e.g., unnecessary trauma and blood loss can be minimized by using tiny surgery scars, recovery process of patients can be lessened, the possibilities of complications can be decreased, and so on. Although robots are widely used in MIS due to their fundamental superiorities such as high precision, current surgery robots mainly suffer from absence/limitation of haptic feedback during op- eration. This paper proposes a novel electro-hydraulic haptic transmission system so as to improve the haptic feedback of a surgery robot. This new device replaces the highly non-linear mechanical friction of thrust wire by viscous friction and avoids the backlash thanks to the incompressibility of fluid. Moreover, since the fluid is constantly occupying the entire volume of the hydraulic tube, the system behaviour during bending of the tube can be modelled much easier than the thrust wire for which position, shape and bending angles of the inner wire inside the outer tube are hardly predictable. The validity of the proposal and its superiorities over conventional transmission mechanisms, such as thrust wire, are experimentally verified."
55c34f43683a451f09d2af12,Shaping the Energy of Mechanical Systems Without Solving Partial Differential Equations,"['Donaire, A.', 'Mehra, R.', 'Ortega, R.', 'Sumeet, S.']",2015,Nonlinear system,37,['55c34f43683a451f09d2af12'],"Control of underactuated mechanical systems via energy shaping is a well-established, robust design technique. Unfortunately, its application is often stymied by the need to solve partial differential equations (PDEs). In this technical note a new, fully constructive, procedure to shape the energy for a class of mechanical systems that obviates the solution of PDEs is proposed. The control law consists of a first stage of partial feedback linearization followed by a simple proportional plus integral controller acting on two new passive outputs. The class of systems for which the procedure is applicable is identified imposing some (directly verifiable) conditions on the systems inertia matrix and its potential energy function. It is shown that these conditions are satisfied by three benchmark examples."
55c34e99683a451f09d2acd4,Network configuration with quality of service abstractions for SDN and legacy networks,"['Sieber, C.', 'Blenk, A.', 'Hock, D.', 'Scheib, M.']",2015,Computer science,11,[],"In this paper, we demonstrate an implementation of a Network Services Abstraction Layer (NSAL) on top of the network control and management plane. Furthermore, we introduce a unified data model for both Software Defined Networking (SDN) and legacy devices that allows managing and configuring both networks in a unified way in order to achieve Quality of Service (QoS) for time-critical tasks (e.g. VoIP). Due to the unified data model, network operators are able to manage their network through one interface. We demonstrate a use case by implementing a VoIP scheduling application on top of the NSAL and evaluate VoIP call quality in a distributed heterogeneous network."
562f99960cf2ec4808c37854,Packet scheduling for Multipath TCP,"['Jaehyun Hwang', 'Joon Yoo']",2015,Computer science,45,[],"Multipath TCP (MPTCP) has been an emerging transport protocol as it can greatly improve application throughput by utilizing multiple network interfaces at the same time, e.g., both of WiFi and 3G/LTE. While MPTCP is generally beneficial for long-lived flows, it shows worse performance than SPTCP that exploits the best path when the flow size is small, e.g., only hundreds of KB. In this case, it would be better to use only the fastest path since the delay is much more important than network bandwidth in such small data delivery. The problem is that the existing default MPTCP packet scheduler may choose a slow path if the congestion window of the fast path is not available, resulting in a long flow completion time. To avoid this problem, we propose a new MPTCP packet scheduler that freezes the slow path temporarily when the delay difference between the slow and fast paths is significant, so that the small amount of data can be transmitted quickly via the fast path. We implement the proposed scheduler into the MPTCP Linux kernel and evaluate on our testbed and compare to the default packet scheduler. Through the experiments, we confirm that the proposed scheme significantly reduces the flow completion time for short flows."
